,DICE,JACRD,AUC,KAPPA,RNDIND,ADJRIND,ICCORR,VOLSMTY,MUTINF,HDRFDST,AVGDIST,bAVD,MAHLNBS,VARINFO,GCOERR,PROBDST,SNSVTY,SPCFTY,PRCISON,FMEASR,ACURCY,FALLOUT,TP,FP,TN,FN,REFVOL,SEGVOL
0,0.91798997,0.8490255,0.9467952,0.91344225,0.9831985,0.904613,0.9495765,0.97609925,0.22622925,46.317814,1.2572923,1.5069058,0.0329745,0.11791525,0.0164095,0.00064,0.8971287,0.9964613,0.9404962,0.91798997,0.99150777,0.0035387499,807066.5,55070.25,15827673.0,87405.5,894471.75,862137.0
1,0.811062,0.6825905,0.9320068,0.79989827,0.95930624,0.78063726,0.89511675,0.923571,0.18685201,45.722107,3.820949,7.344782,0.0453455,0.23588975,0.038304,0.001411,0.8791725,0.98484075,0.7540238,0.811062,0.9791345,0.015159249,782384.0,237979.0,15644765.0,112087.75,894471.75,1020362.75
2,0.91800773,0.850487,0.9588175,0.9133203,0.98270047,0.904323,0.9438652,0.97918177,0.23011026,25.926516,1.3741598,2.2676198,0.02322775,0.11976125,0.016834,0.00061725,0.9223075,0.9953277,0.9149177,0.91800773,0.9912467,0.00467225,821189.0,73575.25,15809170.0,73282.5,894471.75,894764.25
3,0.9192977,0.8519258,0.96658826,0.91462,0.9827238,0.905568,0.94635355,0.975879,0.23305877,29.551903,1.318729,2.333012,0.02310225,0.120013505,0.0167945,0.00060250005,0.9386375,0.9945388,0.902312,0.9192977,0.9912633,0.0054612504,833921.5,86027.75,15796717.0,60550.5,894471.75,919948.75
4,0.91492146,0.84471655,0.9536928,0.91000706,0.9818652,0.90058196,0.94153273,0.96935076,0.226264,28.57147,1.3519645,2.2402027,0.03815075,0.12368475,0.01754825,0.00063799997,0.91173875,0.9956467,0.9202633,0.91492146,0.9908193,0.0043532504,809094.0,68649.5,15814095.0,85377.5,894471.75,877743.25
5,0.92851853,0.8683333,0.971527,0.92438024,0.9846842,0.9163215,0.9534228,0.97359157,0.239084,25.056982,1.2162707,2.2539854,0.014921999,0.107805505,0.014835499,0.00052975,0.9479262,0.9951283,0.9118755,0.92851853,0.99226177,0.00487175,841582.25,76933.0,15805811.0,52889.25,894471.75,918515.75
6,0.91440576,0.84434,0.95971,0.908957,0.98003227,0.89862347,0.943535,0.9629405,0.22432125,32.104626,2.0695558,3.0370927,0.020101251,0.13046199,0.019131,0.0006515,0.9244765,0.99494374,0.9082295,0.91440576,0.9898528,0.00505625,803951.5,79724.25,15803020.0,90520.25,894471.75,883675.75
7,0.9123115,0.8398995,0.96726876,0.90730727,0.9815325,0.897664,0.9472637,0.969149,0.232182,25.414284,1.2688842,2.2423134,0.022385499,0.127068,0.017904,0.00064700004,0.9411663,0.99337125,0.8857533,0.9123115,0.9906579,0.00662875,841793.25,104057.5,15778686.0,52678.5,894471.75,945850.75
8,0.9243336,0.86221755,0.965724,0.9202157,0.984726,0.91230524,0.94982576,0.98575026,0.23795077,24.353344,1.2674308,2.2213678,0.0170455,0.10841,0.01489225,0.00057100004,0.93624675,0.9952005,0.9132885,0.9243336,0.992284,0.0047995,840594.5,75571.25,15807173.0,53877.5,894471.75,916165.75
9,0.91732323,0.848777,0.9631853,0.9121225,0.98091847,0.9021518,0.9464695,0.96893305,0.22755876,33.405167,1.692306,2.6818764,0.0323285,0.12795424,0.0184455,0.0006265,0.9318395,0.99453044,0.9058143,0.91732323,0.9903225,0.0054695,818139.0,86031.75,15796712.0,76333.0,894471.75,904170.75
10,0.9240365,0.86062896,0.9678628,0.91963696,0.983741,0.911119,0.94961345,0.9739772,0.23553051,29.491272,1.2534767,2.3128915,0.017435249,0.113345005,0.01575775,0.000562,0.94062424,0.99510103,0.90984696,0.9240365,0.991779,0.004899,833890.75,77343.75,15805400.0,60581.0,894471.75,911234.5
11,0.9300047,0.8711115,0.9689315,0.92594993,0.9849953,0.918059,0.95404255,0.975994,0.23855199,25.516392,1.2227035,2.220584,0.01838675,0.105904505,0.014545001,0.00052025,0.94226253,0.995601,0.9200445,0.9300047,0.99241924,0.004399,836777.25,69490.25,15813254.0,57694.5,894471.75,906267.75
12,0.928204,0.8676897,0.9760073,0.92394954,0.984272,0.91565174,0.9518128,0.9687075,0.24049151,27.148956,1.2301508,2.3044467,0.0168095,0.10956225,0.01521625,0.00053075,0.95763695,0.99437726,0.902499,0.928204,0.99205124,0.00562275,849733.0,88623.5,15794121.0,44738.5,894471.75,938356.75
